farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2,pH_soil_ph,OrganicMatter_organic_matter_percent,Nitrogen_nitrogen_content,Phosphorus_phosphorus_content,Potassium_potassium_content,Rainfall_annual_rainfall,Temperature_avg_temperature,Yield_yield_per_hectare,Profit_profit_per_hectare,WaterUsage_water_usage_mm,CarbonFootprint_carbon_footprint_kg_co2,planting_month,planting_season,growing_days,growing_period_category,profit_margin,profit_margin_category,cost_efficiency,cost_efficiency_category,water_efficiency,water_efficiency_category,carbon_efficiency,carbon_efficiency_category,sustainable_practices_count,sustainability_level,elevation_category,humidity_category,solar_radiation_category
FARM_01349,FIELD_FARM_01349_4,Southwest,25.525612,-101.894439,1019.9,Clay,6.27,4.1,32.5,73.2,62.7,21.6,441.7,43.0,26.0,Onions,Onions_Standard,2023-03-08,2023-07-13,Organic_Compost,1876.2,Subsurface_Drip,10,No_Till,3.9,Low,Low,No,41.35,1146.61,11642.49,10495.88,171.1,193.3,Neutral,High,Medium,High,Low,Medium,Moderate,VeryHigh,VeryHigh,Low,Low,3,Spring,127,Long,90.15150539102889,High,0.03606282868630136,VeryHigh,0.24167153711279954,High,0.2139161924469736,VeryHigh,3,VeryHigh,Mountain,Dry,High
FARM_01350,FIELD_FARM_01350_1,California_Central_Valley,35.424595,-119.332559,576.9,Loam,6.79,2.25,13.2,59.2,150.1,16.9,306.5,43.3,20.9,Wheat,Spring_Wheat,2023-10-22,2024-03-18,Potassium_High,89.9,Drip_Irrigation,1,Minimum_Till,142.5,Low,Medium,No,2.87,1150.58,920.43,-230.15,2584.1,318.2,Neutral,Medium,Low,High,Medium,Low,Moderate,Medium,Low,nan,Medium,10,Fall,148,Long,-25.004617407081476,Loss,0.0024943941316553394,Medium,0.0011106381331991797,None,0.009019484600879951,Medium,2,High,Highland,Dry,Moderate
FARM_01351,FIELD_FARM_01351_3,California_Central_Valley,36.217406,-121.642374,1466.1,Clayey_Loam,7.22,5.36,54.2,34.6,85.9,17.8,376.3,59.1,25.4,Soybeans,Maturity_Group_3,2023-05-22,2023-09-03,Organic_Compost,1670.0,Micro_Sprinkler,13,Conventional_Till,56.5,Low,High,Yes,2.75,1433.05,1334.96,-98.09,171.4,423.0,Alkaline,High,High,Medium,Low,Low,Moderate,Low,Medium,Low,Medium,5,Spring,104,Medium,-7.347785701444239,Loss,0.001918983985206378,Low,0.01604434072345391,Medium,0.0065011820330969266,Low,2,High,Mountain,Moderate,High
FARM_01352,FIELD_FARM_01352_2,Pacific_Northwest,45.523633,-121.044638,45.6,Silt,6.89,3.88,45.5,54.3,222.9,12.8,1484.8,54.4,28.8,Soybeans,Maturity_Group_4,2023-06-03,2023-10-24,Organic_Compost,1942.1,Subsurface_Drip,5,Minimum_Till,54.9,High,Low,Yes,2.81,1521.55,1158.66,-362.89,452.9,316.7,Neutral,Medium,High,High,High,High,Cool,Medium,Low,High,Medium,6,Summer,143,Long,-31.319800459151086,Loss,0.0018468009595478297,Low,0.006204460145727534,Low,0.008872750236817177,Medium,1,Medium,Lowland,Moderate,VeryHigh
FARM_01353,FIELD_FARM_01353_5,Southwest,30.004755,-121.384455,14.8,Loam,7.0,4.87,39.4,28.9,226.1,23.6,529.8,72.7,20.8,Wheat,Winter_Wheat,2023-10-26,2024-03-06,Organic_Compost,2191.7,Drip_Irrigation,1,Deep_Till,119.0,High,Medium,Yes,5.04,2095.12,1440.43,-654.68,1555.9,413.1,Neutral,High,Medium,Medium,High,Medium,Moderate,Medium,Low,nan,Medium,10,Fall,132,Long,-45.450316919253275,Loss,0.0024055901332620568,Low,0.0032392827302525867,None,0.012200435729847494,Medium,2,High,Lowland,Humid,Moderate
FARM_01354,FIELD_FARM_01354_1,Southwest,31.952247,-121.811167,466.3,Sandy_Loam,6.04,3.21,32.3,14.2,125.2,21.7,334.2,63.1,28.6,Onions,Onions_Standard,2023-03-28,2023-07-20,Potassium_High,89.6,Micro_Sprinkler,12,Deep_Till,3.5,Low,High,Yes,24.22,1101.63,8043.75,6942.12,150.2,488.6,Neutral,Medium,Medium,Low,Medium,Low,Moderate,VeryHigh,High,Low,Medium,3,Spring,114,Medium,86.30452214452214,High,0.021985603151693397,VeryHigh,0.16125166444740346,High,0.049570200573065895,High,1,Medium,Rolling,Moderate,VeryHigh
FARM_01355,FIELD_FARM_01355_5,Southwest,34.14877,-103.803488,1366.9,Sandy,6.79,0.82,16.7,75.3,235.3,20.4,292.2,44.4,24.6,Cotton,Cotton_Standard,2023-05-02,2023-08-03,Organic_Compost,2524.7,Drip_Irrigation,2,Deep_Till,19.8,Medium,Low,Yes,1.59,1647.2,2257.39,610.19,817.1,501.6,Neutral,Low,Low,High,High,Low,Moderate,Low,Medium,High,Medium,5,Spring,93,Medium,27.03077447849065,High,0.0009652744050509957,Low,0.0019459062538245014,None,0.0031698564593301433,Low,2,High,Mountain,Dry,High
FARM_01356,FIELD_FARM_01356_5,Midwest,40.419872,-102.852098,1461.1,Sandy,6.36,1.37,15.3,64.5,105.0,9.6,1174.7,48.5,19.4,Peas,Peas_Standard,2023-04-14,2023-09-08,Nitrogen_High,143.8,Rainfall_Only,0,Conventional_Till,53.5,Medium,High,No,1.03,927.74,291.32,-636.42,0.0,650.7,Neutral,Low,Low,High,Medium,High,Cool,Low,Low,Low,High,4,Spring,147,Long,-218.46079912124122,nan,0.0011102248474788195,Low,0.0,None,0.0015829107115414168,Low,1,Medium,Mountain,Dry,Moderate
FARM_01357,FIELD_FARM_01357_5,Southwest,36.340557,-117.674385,1029.7,Loam,6.75,4.69,34.6,47.2,129.0,22.8,378.0,61.4,16.0,Tomatoes,Determinate,2023-03-24,2023-08-02,Phosphorus_High,114.2,Drip_Irrigation,2,Strip_Till,0.4,Low,Low,No,69.2,914.01,50617.12,49703.1,1198.6,330.8,Neutral,High,Medium,Medium,Medium,Low,Moderate,VeryHigh,VeryHigh,nan,Medium,3,Spring,131,Long,98.19424732185473,High,0.07571033139681185,VeryHigh,0.05773402302686468,High,0.20918984280532044,VeryHigh,2,High,Mountain,Moderate,Low
FARM_01358,FIELD_FARM_01358_3,Southwest,36.333372,-117.073835,1245.9,Sandy,6.93,0.81,20.2,49.3,298.4,21.4,462.6,73.7,27.3,Onions,Onions_Standard,2023-03-06,2023-07-15,Nitrogen_High,181.1,Rainfall_Only,0,Minimum_Till,3.6,Medium,Low,No,30.44,889.11,12620.03,11730.92,0.0,489.3,Neutral,Low,Medium,Medium,High,Medium,Moderate,VeryHigh,VeryHigh,Low,Medium,3,Spring,131,Long,92.9547711059324,High,0.03423648367468592,VeryHigh,0.0,None,0.062211322297159206,VeryHigh,1,Medium,Mountain,Humid,VeryHigh
FARM_01359,FIELD_FARM_01359_1,Northeast,44.069759,-68.454677,616.9,Sandy,6.86,2.09,27.7,40.3,67.8,10.1,924.6,79.2,26.7,Lettuce,Lettuce_Standard,2023-03-18,2023-07-07,NPK_Balanced,108.3,Rainfall_Only,0,No_Till,2.1,Medium,Medium,No,22.56,587.77,24642.33,24054.56,0.0,404.9,Neutral,Medium,Medium,Medium,Low,High,Cool,VeryHigh,VeryHigh,Low,Medium,3,Spring,111,Medium,97.61479535417308,High,0.03838236044711366,VeryHigh,0.0,None,0.05571746110150654,VeryHigh,2,High,Highland,Humid,VeryHigh
FARM_01360,FIELD_FARM_01360_4,California_Central_Valley,37.37543,-121.183138,148.9,Clay,7.05,5.87,47.5,61.8,159.5,18.0,292.3,71.9,20.1,Soybeans,Maturity_Group_2,2023-04-25,2023-09-05,Organic_Compost,1598.0,Sprinkler,6,Minimum_Till,53.6,Low,Medium,No,2.43,1187.78,1394.53,206.75,513.7,279.5,Alkaline,High,High,High,Medium,Low,Moderate,Low,Medium,High,Low,4,Spring,133,Long,14.825783597341042,Medium,0.0020458334034922296,Low,0.004730387385633638,None,0.008694096601073346,Medium,2,High,Lowland,Humid,Moderate
FARM_01361,FIELD_FARM_01361_3,Midwest,42.978641,-93.207077,1204.0,Silt,6.27,3.85,45.6,47.7,228.9,9.8,814.1,71.3,29.8,Carrots,Carrots_Standard,2023-03-14,2023-07-19,Phosphorus_High,102.9,Rainfall_Only,0,Minimum_Till,3.6,Medium,Low,No,42.41,662.57,18048.51,17385.94,0.0,300.5,Neutral,Medium,High,Medium,High,High,Cool,VeryHigh,VeryHigh,Low,Medium,3,Spring,127,Long,96.32894903789843,High,0.06400833119519446,VeryHigh,0.0,None,0.1411314475873544,VeryHigh,1,Medium,Mountain,Humid,VeryHigh
FARM_01362,FIELD_FARM_01362_4,Pacific_Northwest,44.576496,-118.809363,29.8,Silt,6.55,2.95,29.2,78.3,183.8,10.8,1625.6,83.7,27.3,Beans,Beans_Standard,2023-05-12,2023-10-02,Phosphorus_High,109.3,Subsurface_Drip,8,Conventional_Till,47.6,Medium,Low,Yes,2.17,1337.96,668.19,-669.77,292.9,532.5,Neutral,Medium,Medium,High,Medium,High,Cool,Low,Low,Medium,Medium,5,Spring,143,Long,-100.23645968960923,nan,0.0016218721037998146,Low,0.007408671901672926,Low,0.004075117370892019,Low,0,Low,Lowland,Humid,VeryHigh
FARM_01363,FIELD_FARM_01363_1,Northeast,45.050699,-72.84926,1417.3,Clayey_Loam,6.27,3.28,29.6,65.6,173.4,9.0,958.5,50.3,28.8,Wheat,Durum_Wheat,2023-10-09,2024-01-31,Potassium_High,119.9,Subsurface_Drip,6,Strip_Till,125.6,Low,Low,No,4.95,1121.88,1476.53,354.64,323.6,377.8,Neutral,Medium,Medium,High,Medium,High,Cool,Medium,Medium,Medium,Medium,10,Fall,114,Medium,24.018475750577366,Medium,0.004412236602845224,Medium,0.015296662546353522,Medium,0.013102170460561143,Medium,1,Medium,Mountain,Moderate,VeryHigh
FARM_01364,FIELD_FARM_01364_3,Great_Plains,39.81523,-93.832206,411.5,Loam,6.89,4.72,44.8,46.5,139.1,13.5,361.4,61.3,23.1,Wheat,Spring_Wheat,2023-10-18,2024-02-04,NPK_Balanced,157.8,Drip_Irrigation,1,No_Till,127.6,Medium,Low,Yes,4.95,1255.59,1027.48,-228.11,1742.3,354.9,Neutral,High,High,Medium,Medium,Low,Cool,Medium,Low,nan,Medium,10,Fall,109,Medium,-22.20091875267645,Loss,0.003942369722600531,Medium,0.00284107214601389,None,0.013947590870667796,Medium,2,High,Rolling,Moderate,High
FARM_01365,FIELD_FARM_01365_5,Pacific_Northwest,46.410339,-122.491597,1027.2,Sandy,6.52,1.02,5.0,41.5,144.3,12.8,551.2,74.9,20.8,Carrots,Carrots_Standard,2023-04-11,2023-08-13,Nitrogen_High,191.7,Drip_Irrigation,1,Conventional_Till,2.8,Low,Medium,Yes,32.54,1188.61,15945.11,14756.5,2268.0,640.7,Neutral,Low,Low,Medium,Medium,Medium,Cool,VeryHigh,VeryHigh,nan,High,4,Spring,124,Long,92.54561429805125,High,0.027376515425581144,VeryHigh,0.014347442680776014,Low,0.050788200405806144,High,1,Medium,Mountain,Humid,Moderate
FARM_01366,FIELD_FARM_01366_3,Northeast,42.334841,-76.33977,436.9,Sandy_Loam,5.94,2.02,21.8,18.0,283.8,11.1,1283.0,41.9,27.8,Carrots,Carrots_Standard,2023-04-06,2023-07-05,Potassium_High,114.4,Subsurface_Drip,11,No_Till,3.0,High,Low,Yes,32.49,1045.7,15526.62,14480.93,129.0,234.5,Neutral,Medium,Medium,Low,High,High,Cool,VeryHigh,VeryHigh,Low,Low,4,Spring,90,Short,93.2651794144508,High,0.031070096586018937,VeryHigh,0.2518604651162791,High,0.1385501066098081,VeryHigh,1,Medium,Rolling,Dry,VeryHigh
FARM_01367,FIELD_FARM_01367_3,California_Central_Valley,38.523936,-121.555767,579.5,Sandy,6.08,1.28,19.9,33.9,86.9,18.2,310.3,43.5,26.9,Lettuce,Lettuce_Standard,2023-03-14,2023-07-13,Urea,213.6,Drip_Irrigation,1,Deep_Till,2.1,High,High,Yes,8.67,1230.87,9639.62,8408.75,1792.8,823.6,Neutral,Low,Low,Medium,Low,Low,Moderate,High,VeryHigh,nan,High,3,Spring,121,Long,87.2311356671736,High,0.0070437982890150875,High,0.004836010709504686,None,0.010526954832442934,Medium,1,Medium,Highland,Dry,VeryHigh
FARM_01368,FIELD_FARM_01368_1,California_Central_Valley,37.446133,-120.49295,510.8,Clay,6.31,2.94,19.0,15.7,114.1,18.1,204.2,63.6,18.7,Corn,Dent_Corn,2023-03-02,2023-06-02,Nitrogen_High,170.1,Sprinkler,6,No_Till,25.5,Medium,Low,Yes,5.05,1170.26,1075.84,-94.42,405.6,610.2,Neutral,Medium,Low,Low,Medium,Low,Moderate,Medium,Medium,High,High,3,Spring,92,Medium,-8.77639797739441,Loss,0.004315280365047083,Medium,0.01245069033530572,Low,0.00827597509013438,Medium,1,Medium,Highland,Moderate,Moderate
FARM_01369,FIELD_FARM_01369_5,Midwest,48.326142,-89.193086,584.4,Silt,6.65,2.71,18.4,76.7,257.5,8.5,1126.0,70.7,19.9,Peas,Peas_Standard,2023-04-06,2023-07-19,No_Fertilizer,0.0,Rainfall_Only,0,Strip_Till,45.8,Low,Medium,No,1.5,538.76,361.01,-177.75,0.0,148.3,Neutral,Medium,Low,High,High,High,Cool,Low,Medium,Low,Low,4,Spring,104,Medium,-49.23686324478546,Loss,0.002784171059469894,Medium,0.0,None,0.010114632501685771,Medium,1,Medium,Highland,Humid,Moderate
FARM_01370,FIELD_FARM_01370_5,Great_Plains,43.075805,-92.578191,90.3,Loam,7.12,2.52,23.0,63.2,276.7,14.0,555.8,77.0,15.7,Beans,Beans_Standard,2023-03-19,2023-08-09,No_Fertilizer,0.0,Rainfall_Only,0,Conventional_Till,58.6,Low,Low,No,2.75,738.17,1048.82,310.65,0.0,220.3,Alkaline,Medium,Medium,High,High,Medium,Cool,Low,Medium,Low,Low,3,Spring,143,Long,29.61900040045003,High,0.003725429101697441,Medium,0.0,None,0.012482977757603268,Medium,1,Medium,Lowland,Humid,Low
FARM_01371,FIELD_FARM_01371_2,Southwest,36.471601,-108.976865,1410.1,Silt,6.41,2.33,32.2,16.6,51.0,20.3,241.5,78.8,28.8,Cotton,Cotton_Standard,2023-03-11,2023-07-28,Phosphorus_High,87.9,Drip_Irrigation,1,Deep_Till,16.8,High,High,Yes,1.26,1291.43,1693.65,402.22,1627.6,475.2,Neutral,Medium,Medium,Low,Low,Low,Moderate,Low,Medium,nan,Medium,3,Spring,139,Long,23.748708410828684,Medium,0.0009756626375413301,Low,0.0007741459818137135,None,0.0026515151515151517,Low,1,Medium,Mountain,Humid,VeryHigh
FARM_01372,FIELD_FARM_01372_2,Midwest,45.043506,-88.562597,442.6,Clayey_Loam,6.19,4.24,33.4,18.5,227.2,8.1,821.0,46.5,28.2,Wheat,Winter_Wheat,2023-09-24,2024-01-13,Organic_Compost,1918.2,Rainfall_Only,0,Reduced_Till,97.2,Medium,High,Yes,3.57,1579.27,713.75,-865.52,0.0,259.8,Neutral,High,Medium,Low,High,High,Cool,Medium,Low,Low,Low,9,Fall,111,Medium,-121.26374781085813,nan,0.002260538096715571,Low,0.0,None,0.013741339491916858,Medium,1,Medium,Rolling,Dry,VeryHigh
FARM_01373,FIELD_FARM_01373_4,California_Central_Valley,36.048036,-118.719777,1427.3,Sandy_Loam,5.99,2.52,17.0,51.2,129.5,18.5,430.0,84.9,18.9,Carrots,Carrots_Standard,2023-03-11,2023-07-20,Organic_Compost,2055.4,Subsurface_Drip,10,Strip_Till,3.1,Medium,Low,No,24.65,1300.64,8660.89,7360.25,150.9,310.9,Neutral,Medium,Low,High,Medium,Medium,Moderate,VeryHigh,High,Low,Medium,3,Spring,131,Long,84.9826057137315,High,0.01895220814368311,VeryHigh,0.16335321404903907,High,0.07928594403345127,VeryHigh,2,High,Mountain,Humid,Moderate
FARM_01374,FIELD_FARM_01374_2,Southwest,35.076039,-115.129493,1419.6,Sandy,6.89,2.19,13.9,69.2,163.0,20.1,469.0,82.8,16.4,Tomatoes,Indeterminate,2023-03-14,2023-07-10,Nitrogen_High,111.1,Sprinkler,3,Minimum_Till,0.5,High,High,Yes,30.64,795.1,26982.4,26187.29,975.7,533.5,Neutral,Medium,Low,High,Medium,Medium,Moderate,VeryHigh,VeryHigh,High,Medium,3,Spring,118,Medium,97.05322728889942,High,0.038536033203370644,VeryHigh,0.03140309521369273,Medium,0.057432052483598874,VeryHigh,0,Low,Mountain,Humid,Low
FARM_01375,FIELD_FARM_01375_1,California_Central_Valley,36.879576,-121.443363,304.1,Clay,6.24,3.59,29.4,13.4,165.5,18.3,157.8,45.1,25.8,Beans,Beans_Standard,2023-04-19,2023-09-10,Potassium_High,114.3,Micro_Sprinkler,13,Strip_Till,47.4,Medium,Low,Yes,2.38,1120.84,790.54,-330.3,188.5,329.2,Neutral,Medium,Medium,Low,Medium,Low,Moderate,Low,Low,Low,Medium,4,Spring,144,Long,-41.781567030131306,Loss,0.0021234074444166874,Low,0.012625994694960212,Low,0.007229647630619684,Low,1,Medium,Rolling,Dry,High
FARM_01376,FIELD_FARM_01376_3,Great_Plains,41.565823,-102.122883,992.9,Sandy_Loam,7.02,1.55,18.5,36.9,201.0,11.4,658.8,40.9,21.1,Potatoes,Russet,2023-03-05,2023-06-24,Nitrogen_High,139.9,Sprinkler,5,Strip_Till,2361.0,Medium,Low,Yes,40.35,6920.03,12737.94,5817.91,783.1,654.1,Alkaline,Low,Low,Medium,High,Medium,Cool,VeryHigh,High,High,High,3,Spring,111,Medium,45.67386877312972,High,0.005830899577024955,High,0.051525986464053125,High,0.0616878153187586,VeryHigh,0,Low,Highland,Dry,Moderate
FARM_01377,FIELD_FARM_01377_5,Great_Plains,46.472913,-90.610965,395.3,Clayey_Loam,6.29,5.38,46.7,10.1,259.4,12.4,384.3,41.4,19.4,Wheat,Durum_Wheat,2023-10-13,2024-02-23,Urea,206.9,Sprinkler,5,Strip_Till,103.8,Low,Low,Yes,4.27,1504.04,1295.29,-208.75,528.9,586.0,Neutral,High,High,Low,High,Low,Cool,Medium,Low,High,Medium,10,Fall,133,Long,-16.11608211288592,Loss,0.0028390202388234352,Medium,0.008073359803365475,Low,0.007286689419795221,Low,0,Low,Rolling,Dry,Moderate
FARM_01378,FIELD_FARM_01378_3,Great_Plains,40.417625,-103.371676,801.8,Silt,6.45,2.92,19.6,52.9,281.7,12.2,335.2,81.9,17.0,Corn,Dent_Corn,2023-05-19,2023-09-05,NPK_Balanced,101.2,Drip_Irrigation,1,Reduced_Till,25.0,Medium,Low,Yes,7.13,961.79,1359.36,397.56,2411.0,530.4,Neutral,Medium,Low,High,High,Low,Cool,High,Medium,nan,Medium,5,Spring,109,Medium,29.246115819209038,High,0.0074132606910032334,High,0.0029572791372874324,None,0.013442684766214179,Medium,1,Medium,Highland,Humid,Low
FARM_01379,FIELD_FARM_01379_1,California_Central_Valley,36.197125,-119.838896,1487.3,Sandy,5.87,1.86,22.1,15.5,216.7,17.5,413.7,48.6,18.9,Lettuce,Lettuce_Standard,2023-02-01,2023-06-26,No_Fertilizer,0.0,Subsurface_Drip,6,Minimum_Till,2.2,Medium,Low,No,21.16,714.69,24413.27,23698.58,241.0,234.8,Neutral,Low,Medium,Low,High,Medium,Moderate,High,VeryHigh,Medium,Low,2,Winter,145,Long,97.07253473213544,High,0.029607242300857713,VeryHigh,0.08780082987551867,High,0.09011925042589437,VeryHigh,1,Medium,Mountain,Dry,Moderate
FARM_01380,FIELD_FARM_01380_3,California_Central_Valley,39.755314,-119.303302,690.1,Sandy,6.34,1.29,8.7,15.1,189.6,16.3,401.3,81.5,17.4,Potatoes,Russet,2023-03-16,2023-07-12,Nitrogen_High,192.9,Sprinkler,5,Conventional_Till,2956.5,Low,Low,No,42.57,8242.79,10911.53,2668.73,754.5,541.5,Neutral,Low,Low,Low,Medium,Medium,Moderate,VeryHigh,High,High,Medium,3,Spring,118,Medium,24.457889956770497,Medium,0.005164513471773513,High,0.05642147117296223,High,0.07861495844875346,VeryHigh,1,Medium,Highland,Humid,Low
FARM_01381,FIELD_FARM_01381_5,Great_Plains,39.048356,-103.473166,762.7,Sandy_Loam,6.87,3.23,27.9,41.5,167.6,11.3,671.7,63.5,28.7,Potatoes,Red,2023-04-11,2023-09-06,Potassium_High,140.0,Subsurface_Drip,6,Strip_Till,2016.2,Low,Low,No,57.9,5791.61,22126.52,16334.92,299.6,373.4,Neutral,Medium,Medium,Medium,Medium,Medium,Cool,VeryHigh,VeryHigh,Medium,Medium,4,Spring,148,Long,73.8250750682891,High,0.009997220116686033,High,0.1932576769025367,High,0.1550615961435458,VeryHigh,1,Medium,Highland,Moderate,VeryHigh
FARM_01382,FIELD_FARM_01382_2,Pacific_Northwest,46.202625,-116.24733,946.1,Sandy,6.83,1.97,12.4,77.3,286.8,11.8,1486.6,51.3,26.3,Potatoes,Russet,2023-03-22,2023-06-21,Potassium_High,112.0,Rainfall_Only,0,No_Till,2755.7,Low,Low,No,42.75,7629.98,16636.57,9006.59,0.0,160.0,Neutral,Low,Low,High,High,High,Cool,VeryHigh,VeryHigh,Low,Low,3,Spring,91,Medium,54.13730113839572,High,0.005602898041672456,High,0.0,None,0.2671875,VeryHigh,2,High,Highland,Moderate,VeryHigh
FARM_01383,FIELD_FARM_01383_4,Southwest,33.487049,-99.673434,1293.6,Clay,6.53,5.71,51.6,37.0,68.4,20.8,311.2,43.4,25.1,Cotton,Cotton_Standard,2023-03-04,2023-06-24,Potassium_High,126.5,Sprinkler,6,Minimum_Till,23.3,Medium,Low,Yes,2.46,969.13,4126.17,3157.05,554.1,406.0,Neutral,High,High,Medium,Low,Low,Moderate,Low,High,High,Medium,3,Spring,112,Medium,76.51284362980682,High,0.002538359146863682,Medium,0.004439631835408771,None,0.0060591133004926105,Low,0,Low,Mountain,Dry,High
FARM_01384,FIELD_FARM_01384_5,California_Central_Valley,38.081652,-120.470883,466.7,Clay,7.05,5.73,50.7,66.2,277.4,17.7,156.1,76.8,27.7,Corn,Flint_Corn,2023-03-17,2023-07-01,NPK_Balanced,122.8,Micro_Sprinkler,13,Deep_Till,28.5,Medium,Medium,No,9.43,1018.92,2393.39,1374.47,186.1,525.3,Alkaline,High,High,High,High,Low,Moderate,High,High,Low,Medium,3,Spring,106,Medium,57.42774892516472,High,0.009254897342283987,High,0.050671681891456204,High,0.017951646678088712,High,2,High,Rolling,Humid,VeryHigh
FARM_01385,FIELD_FARM_01385_5,Southeast,35.780694,-84.174074,1239.7,Clayey_Loam,6.03,5.07,47.8,30.7,127.8,17.8,998.5,40.2,15.4,Wheat,Durum_Wheat,2023-11-11,2024-04-08,Potassium_High,120.2,Rainfall_Only,0,Reduced_Till,104.6,Low,Medium,Yes,4.85,936.26,1235.32,299.05,0.0,251.8,Neutral,High,High,Medium,Medium,High,Moderate,Medium,Medium,Low,Low,11,Fall,149,Long,24.20830230223748,Medium,0.005180184991348557,High,0.0,None,0.019261318506751387,High,0,Low,Mountain,Dry,Low
FARM_01386,FIELD_FARM_01386_5,California_Central_Valley,36.103417,-119.167443,1372.0,Sandy_Loam,6.6,2.83,33.6,52.6,240.5,17.3,279.9,77.0,28.0,Lettuce,Lettuce_Standard,2023-04-08,2023-07-09,NPK_Balanced,131.6,Micro_Sprinkler,7,Strip_Till,2.1,Low,Low,No,19.52,986.14,20425.6,19439.45,399.0,440.2,Neutral,Medium,Medium,High,High,Low,Moderate,High,VeryHigh,Medium,Medium,4,Spring,92,Medium,95.17199005169984,High,0.019794349686657067,VeryHigh,0.04892230576441103,High,0.04434348023625625,High,2,High,Mountain,Humid,VeryHigh
FARM_01387,FIELD_FARM_01387_5,Southeast,30.041919,-75.48503,1169.6,Clayey_Loam,6.0,5.41,46.9,37.8,62.6,20.4,912.5,55.1,21.3,Soybeans,Maturity_Group_2,2023-04-24,2023-08-23,Organic_Compost,1963.0,Rainfall_Only,0,Deep_Till,49.3,Low,Low,No,3.83,1465.27,1987.05,521.78,0.0,364.8,Neutral,High,High,Medium,Low,High,Moderate,Medium,Medium,Low,Medium,4,Spring,121,Long,26.2590272011273,High,0.002613852737038225,Medium,0.0,None,0.01049890350877193,Medium,2,High,Mountain,Moderate,Moderate
FARM_01388,FIELD_FARM_01388_1,Northeast,41.716677,-72.812446,1480.9,Clayey_Loam,6.72,3.01,23.3,62.7,53.2,11.5,711.1,68.4,24.1,Wheat,Spring_Wheat,2023-10-04,2024-02-22,Phosphorus_High,71.9,Rainfall_Only,0,Conventional_Till,112.0,Medium,Medium,No,5.07,1029.26,1461.64,432.38,0.0,349.8,Neutral,Medium,Medium,High,Low,Medium,Cool,Medium,Medium,Low,Medium,10,Fall,141,Long,29.581839577460933,High,0.0049258690709830365,High,0.0,None,0.014493996569468268,Medium,1,Medium,Mountain,Moderate,High
FARM_01389,FIELD_FARM_01389_5,California_Central_Valley,39.442488,-118.257142,1382.6,Loam,7.27,4.86,35.1,54.5,290.2,17.8,429.3,45.3,18.7,Wheat,Winter_Wheat,2023-10-11,2024-01-25,Nitrogen_High,142.1,Sprinkler,4,Minimum_Till,111.9,Medium,High,Yes,3.14,1118.34,651.03,-467.31,749.3,501.7,Alkaline,High,Medium,High,High,Medium,Moderate,Medium,Low,High,Medium,10,Fall,106,Medium,-71.78010229943321,Loss,0.002807732889818839,Medium,0.0041905778726811695,None,0.006258720350807255,Low,0,Low,Mountain,Dry,Moderate
FARM_01390,FIELD_FARM_01390_3,Southwest,35.191653,-124.560846,177.9,Loam,6.84,3.3,22.5,56.6,174.9,19.7,316.2,60.4,27.4,Wheat,Winter_Wheat,2023-10-18,2024-03-05,Organic_Compost,1828.1,Sprinkler,3,Deep_Till,107.5,Low,Low,No,4.68,1755.65,1180.98,-574.68,1168.7,495.5,Neutral,Medium,Medium,High,Medium,Low,Moderate,Medium,Low,nan,Medium,10,Fall,139,Long,-48.66128130874358,Loss,0.002665679378008145,Medium,0.0040044493882091204,None,0.009445005045408678,Medium,2,High,Lowland,Moderate,VeryHigh
FARM_01391,FIELD_FARM_01391_1,Great_Plains,44.874133,-99.595997,743.4,Sandy,5.79,1.22,18.2,18.7,242.6,10.5,462.2,50.7,15.9,Carrots,Carrots_Standard,2023-05-22,2023-09-08,Phosphorus_High,84.0,Rainfall_Only,0,Conventional_Till,3.0,Medium,High,Yes,20.82,939.48,10383.37,9443.89,0.0,380.4,Neutral,Low,Low,Low,High,Medium,Cool,High,VeryHigh,Low,Medium,5,Spring,109,Medium,90.95207047422946,High,0.022161195554987866,VeryHigh,0.0,None,0.05473186119873817,VeryHigh,0,Low,Highland,Moderate,Low
FARM_01392,FIELD_FARM_01392_2,California_Central_Valley,38.622956,-120.871642,177.5,Clayey_Loam,6.88,3.16,20.6,75.7,151.1,16.5,469.1,56.2,21.9,Corn,Dent_Corn,2023-04-08,2023-07-30,Nitrogen_High,188.9,Rainfall_Only,0,Deep_Till,22.6,Medium,High,Yes,7.57,1167.65,1714.63,546.98,0.0,630.4,Neutral,Medium,Medium,High,Medium,Medium,Moderate,High,Medium,Low,High,4,Spring,113,Medium,31.900759930713914,High,0.006483107095448122,High,0.0,None,0.012008248730964469,Medium,0,Low,Lowland,Moderate,Moderate
